Latitude,Longitude,SST
-64.625,158.875,-1.291
-64.625,159.125,-1.293
-64.625,159.375,-1.315
-64.625,159.625,-1.325
-64.625,159.875,-1.334
-64.625,160.125,-1.343
-64.625,160.375,-1.355
-64.625,160.625,-1.376
-64.625,160.875,-1.389
-64.625,161.125,-1.401
-64.625,161.375,-1.407
-64.625,161.625,-1.409
-64.625,161.875,-1.411
-64.625,162.125,-1.412
-64.625,162.375,-1.413
-64.625,162.625,-1.413
-64.625,162.875,-1.415
-64.625,163.125,-1.417
-64.625,163.375,-1.42
-64.625,163.625,-1.423
-64.625,163.875,-1.424
-64.625,164.125,-1.426
-64.625,164.375,-1.42
-64.625,164.625,-1.419
-64.625,164.875,-1.411
-64.625,165.125,-1.401
-64.625,165.375,-1.383
-64.625,165.625,-1.35
-64.625,165.875,-1.324
-64.625,166.125,-1.284
-64.625,166.375,-1.253
-64.625,166.625,-1.221
-64.625,166.875,-1.191
-64.625,167.125,-1.152
-64.625,167.375,-1.115
-64.625,167.625,-1.073
-64.625,167.875,-1.025
-64.625,168.125,-0.976
-64.625,168.375,-0.96
-64.625,168.625,-0.917
-64.625,168.875,-0.852
-64.625,169.125,-0.825
-64.625,169.375,-0.904
-64.625,169.625,-0.909
-64.625,169.875,-0.921
-64.625,170.125,-0.938
-64.625,170.375,-0.938
-64.625,170.625,-0.961
-64.625,170.875,-0.965
-64.625,171.125,-0.882
-64.625,171.375,-0.896
-64.625,171.625,-0.884
-64.625,171.875,-0.875
-64.625,172.125,-0.87
-64.625,172.375,-0.862
-64.625,172.625,-0.862
-64.625,172.875,-0.852
-64.625,173.125,-0.818
-64.625,173.375,-0.799
-64.625,173.625,-0.813
-64.625,173.875,-0.786
-64.625,174.125,-0.762
-64.625,174.375,-0.722
-64.625,174.625,-0.68
-64.625,174.875,-0.634
-64.625,175.125,-0.612
-64.625,175.375,-0.581
-64.625,175.625,-0.551
-64.625,175.875,-0.511
-64.625,176.125,-0.482
-64.625,176.375,-0.456
-64.625,176.625,-0.417
-64.625,176.875,-0.382
-64.625,177.125,-0.346
-64.625,177.375,-0.317
-64.625,177.625,-0.288
-64.625,177.875,-0.264
-64.625,178.125,-0.232
-64.625,178.375,-0.213
-64.625,178.625,-0.186
-64.625,178.875,-0.148
-64.625,179.125,-0.122
-64.625,179.375,-0.101
-64.625,179.625,-0.093
-64.625,179.875,-0.103
-64.375,-179.875,0.072
-64.375,-179.625,0.049
-64.375,-179.375,0.024
-64.375,-179.125,0.002
-64.375,-178.875,-0.02
-64.375,-178.625,0.008
-64.375,-178.375,0.001
-64.375,-178.125,-0.019
-64.375,-177.875,-0.04
-64.375,-177.625,-0.05
-64.375,-177.375,-0.067
-64.375,-177.125,-0.066
-64.375,-176.875,-0.066
-64.375,-176.625,-0.101
-64.375,-176.375,-0.09
-64.375,-176.125,-0.07
-64.375,-175.875,-0.079
-64.375,-175.625,-0.09
-64.375,-175.375,-0.094
-64.375,-175.125,-0.09
-64.375,-174.875,-0.078
-64.375,-174.625,-0.061
-64.375,-174.375,-0.069
-64.375,-174.125,-0.08
-64.375,-173.875,-0.101
-64.375,-173.625,-0.118
-64.375,-173.375,-0.142
-64.375,-173.125,-0.172
-64.375,-172.875,-0.204
-64.375,-172.625,-0.245
-64.375,-172.375,-0.28
-64.375,-172.125,-0.308
-64.375,-171.875,-0.345
-64.375,-171.625,-0.384
-64.375,-171.375,-0.413
-64.375,-171.125,-0.437
-64.375,-170.875,-0.463
-64.375,-170.625,-0.492
-64.375,-170.375,-0.498
-64.375,-170.125,-0.451
-64.375,-169.875,-0.459
-64.375,-169.625,-0.472
-64.375,-169.375,-0.485
-64.375,-169.125,-0.497
-64.375,-168.875,-0.597
-64.375,-168.625,-0.618
-64.375,-168.375,-0.613
-64.375,-168.125,-0.614
-64.375,-167.875,-0.627
-64.375,-167.625,-0.635
-64.375,-167.375,-0.618
-64.375,-167.125,-0.622
-64.375,-166.875,-0.665
-64.375,-166.625,-0.622
-64.375,-166.375,-0.62
-64.375,-166.125,-0.633
-64.375,-165.875,-0.662
-64.375,-165.625,-0.652
-64.375,-165.375,-0.661
-64.375,-165.125,-0.691
-64.375,-164.875,-0.704
-64.375,-164.625,-0.72
-64.375,-164.375,-0.736
-64.375,-164.125,-0.744
-64.375,-163.875,-0.761
-64.375,-163.625,-0.785
-64.375,-163.375,-0.798
-64.375,-163.125,-0.825
-64.375,-162.875,-0.848
-64.375,-162.625,-0.865
-64.375,-162.375,-0.902
-64.375,-162.125,-0.93
-64.375,-161.875,-0.95
-64.375,-161.625,-0.971
-64.375,-161.375,-0.987
-64.375,-161.125,-1.002
-64.375,-160.875,-1.007
-64.375,-160.625,-1.024
-64.375,-160.375,-1.027
-64.375,-160.125,-1.018
-64.375,-159.875,-1.044
-64.375,-159.625,-1.044
-64.375,-159.375,-1.046
-64.375,-159.125,-1.048
-64.375,-158.875,-1.043
-64.375,-158.625,-1.054
-64.375,-158.375,-1.046
-64.375,-158.125,-1.034
-64.375,-157.875,-1.039
-64.375,-157.625,-1.025
-64.375,-157.375,-1.02
-64.375,-157.125,-1.001
-64.375,-156.875,-0.962
-64.375,-156.625,-0.984
-64.375,-156.375,-0.975
-64.375,-156.125,-0.945
-64.375,-155.875,-0.972
-64.375,-155.625,-0.958
-64.375,-155.375,-0.95
-64.375,-155.125,-0.944
-64.375,-154.875,-0.921
-64.375,-154.625,-0.909
-64.375,-154.375,-0.891
-64.375,-154.125,-0.895
-64.375,-153.875,-0.879
-64.375,-153.625,-0.867
-64.375,-153.375,-0.869
-64.375,-153.125,-0.883
-64.375,-152.875,-0.856
-64.375,-152.625,-0.872
-64.375,-152.375,-0.867
-64.375,-152.125,-0.88
-64.375,-151.875,-0.878
-64.375,-151.625,-0.889
-64.375,-151.375,-0.894
-64.375,-151.125,-0.911
-64.375,-150.875,-0.929
-64.375,-150.625,-0.936
-64.375,-150.375,-0.945
-64.375,-150.125,-0.951
-64.375,-149.875,-0.954
-64.375,-149.625,-0.962
-64.375,-149.375,-0.978
-64.375,-149.125,-0.966
-64.375,-148.875,-0.975
-64.375,-148.625,-0.982
-64.375,-148.375,-0.985
-64.375,-148.125,-0.988
-64.375,-147.875,-0.993
-64.375,-147.625,-0.991
-64.375,-147.375,-1.001
-64.375,-147.125,-1
-64.375,-146.875,-1.003
-64.375,-146.625,-1.006
-64.375,-146.375,-1.006
-64.375,-146.125,-1.014
-64.375,-145.875,-1.008
-64.375,-145.625,-1.003
-64.375,-145.375,-1.008
-64.375,-145.125,-1.007
-64.375,-144.875,-1.01
-64.375,-144.625,-1.014
-64.375,-144.375,-1.009
-64.375,-144.125,-1.008
-64.375,-143.875,-1.008
-64.375,-143.625,-1.022
-64.375,-143.375,-1.025
-64.375,-143.125,-1.027
-64.375,-142.875,-1.028
-64.375,-142.625,-1.032
-64.375,-142.375,-1.023
-64.375,-142.125,-1.022
-64.375,-141.875,-1.024
-64.375,-141.625,-1.015
-64.375,-141.375,-1.005
-64.375,-141.125,-0.997
-64.375,-140.875,-0.988
-64.375,-140.625,-0.984
-64.375,-140.375,-0.957
-64.375,-140.125,-0.968
-64.375,-139.875,-0.952
-64.375,-139.625,-0.947
-64.375,-139.375,-0.94
-64.375,-139.125,-0.921
-64.375,-138.875,-0.907
-64.375,-138.625,-0.88
-64.375,-138.375,-0.85
-64.375,-138.125,-0.838
-64.375,-137.875,-0.834
-64.375,-137.625,-0.822
-64.375,-137.375,-0.794
-64.375,-137.125,-0.765
-64.375,-136.875,-0.74
-64.375,-136.625,-0.699
-64.375,-136.375,-0.693
-64.375,-136.125,-0.657
-64.375,-135.875,-0.635
-64.375,-135.625,-0.606
-64.375,-135.375,-0.589
-64.375,-135.125,-0.574
-64.375,-134.875,-0.567
-64.375,-134.625,-0.554
-64.375,-134.375,-0.54
-64.375,-134.125,-0.53
-64.375,-133.875,-0.519
-64.375,-133.625,-0.514
-64.375,-133.375,-0.507
-64.375,-133.125,-0.5
-64.375,-132.875,-0.494
-64.375,-132.625,-0.487
-64.375,-132.375,-0.481
-64.375,-132.125,-0.471
-64.375,-131.875,-0.463
-64.375,-131.625,-0.443
-64.375,-131.375,-0.433
-64.375,-131.125,-0.418
-64.375,-130.875,-0.396
-64.375,-130.625,-0.371
-64.375,-130.375,-0.345
-64.375,-130.125,-0.317
-64.375,-129.875,-0.279
-64.375,-129.625,-0.248
-64.375,-129.375,-0.213
-64.375,-129.125,-0.186
-64.375,-128.875,-0.155
-64.375,-128.625,-0.119
-64.375,-128.375,-0.082
-64.375,-128.125,-0.045
-64.375,-127.875,-0.013
-64.375,-127.625,0.021
-64.375,-127.375,0.058
-64.375,-127.125,0.09
-64.375,-126.875,0.119
-64.375,-126.625,0.143
-64.375,-126.375,0.168
-64.375,-126.125,0.187
-64.375,-125.875,0.207
-64.375,-125.625,0.22
-64.375,-125.375,0.233
-64.375,-125.125,0.228
-64.375,-124.875,0.242
-64.375,-124.625,0.247
-64.375,-124.375,0.243
-64.375,-124.125,0.24
-64.375,-123.875,0.247
-64.375,-123.625,0.241
-64.375,-123.375,0.241
-64.375,-123.125,0.246
-64.375,-122.875,0.244
-64.375,-122.625,0.25
-64.375,-122.375,0.253
-64.375,-122.125,0.259
-64.375,-121.875,0.263
-64.375,-121.625,0.272
-64.375,-121.375,0.285
-64.375,-121.125,0.301
-64.375,-120.875,0.309
-64.375,-120.625,0.326
-64.375,-120.375,0.332
-64.375,-120.125,0.348
-64.375,-119.875,0.355
-64.375,-119.625,0.367
-64.375,-119.375,0.374
-64.375,-119.125,0.386
-64.375,-118.875,0.397
-64.375,-118.625,0.401
-64.375,-118.375,0.412
-64.375,-118.125,0.422
-64.375,-117.875,0.43
-64.375,-117.625,0.443
-64.375,-117.375,0.455
-64.375,-117.125,0.47
-64.375,-116.875,0.489
-64.375,-116.625,0.514
-64.375,-116.375,0.539
-64.375,-116.125,0.569
-64.375,-115.875,0.602
-64.375,-115.625,0.639
-64.375,-115.375,0.679
-64.375,-115.125,0.721
-64.375,-114.875,0.765
-64.375,-114.625,0.816
-64.375,-114.375,0.864
-64.375,-114.125,0.909
-64.375,-113.875,0.951
-64.375,-113.625,0.992
-64.375,-113.375,1.029
-64.375,-113.125,1.062
-64.375,-112.875,1.092
-64.375,-112.625,1.12
-64.375,-112.375,1.141
-64.375,-112.125,1.153
-64.375,-111.875,1.165
-64.375,-111.625,1.174
-64.375,-111.375,1.17
-64.375,-111.125,1.159
-64.375,-110.875,1.138
-64.375,-110.625,1.118
-64.375,-110.375,1.098
-64.375,-110.125,1.07
-64.375,-109.875,1.047
-64.375,-109.625,1.014
-64.375,-109.375,0.992
-64.375,-109.125,0.967
-64.375,-108.875,0.928
-64.375,-108.625,0.919
-64.375,-108.375,0.899
-64.375,-108.125,0.865
-64.375,-107.875,0.869
-64.375,-107.625,0.836
-64.375,-107.375,0.827
-64.375,-107.125,0.846
-64.375,-106.875,0.813
-64.375,-106.625,0.806
-64.375,-106.375,0.823
-64.375,-106.125,0.8
-64.375,-105.875,0.818
-64.375,-105.625,0.804
-64.375,-105.375,0.8
-64.375,-105.125,0.796
-64.375,-104.875,0.797
-64.375,-104.625,0.786
-64.375,-104.375,0.782
-64.375,-104.125,0.771
-64.375,-103.875,0.768
-64.375,-103.625,0.754
-64.375,-103.375,0.756
-64.375,-103.125,0.743
-64.375,-102.875,0.743
-64.375,-102.625,0.737
-64.375,-102.375,0.734
-64.375,-102.125,0.745
-64.375,-101.875,0.743
-64.375,-101.625,0.747
-64.375,-101.375,0.754
-64.375,-101.125,0.755
-64.375,-100.875,0.773
-64.375,-100.625,0.783
-64.375,-100.375,0.792
-64.375,-100.125,0.799
-64.375,-99.875,0.813
-64.375,-99.625,0.82
-64.375,-99.375,0.826
-64.375,-99.125,0.828
-64.375,-98.875,0.836
-64.375,-98.625,0.831
-64.375,-98.375,0.84
-64.375,-98.125,0.853
-64.375,-97.875,0.858
-64.375,-97.625,0.861
-64.375,-97.375,0.867
-64.375,-97.125,0.867
-64.375,-96.875,0.872
-64.375,-96.625,0.85
-64.375,-96.375,0.858
-64.375,-96.125,0.829
-64.375,-95.875,0.833
-64.375,-95.625,0.825
-64.375,-95.375,0.808
-64.375,-95.125,0.795
-64.375,-94.875,0.785
-64.375,-94.625,0.77
-64.375,-94.375,0.771
-64.375,-94.125,0.718
-64.375,-93.875,0.734
-64.375,-93.625,0.692
-64.375,-93.375,0.685
-64.375,-93.125,0.662
-64.375,-92.875,0.626
-64.375,-92.625,0.607
-64.375,-92.375,0.626
-64.375,-92.125,0.621
-64.375,-91.875,0.622
-64.375,-91.625,0.617
-64.375,-91.375,0.624
-64.375,-91.125,0.643
-64.375,-90.875,0.665
-64.375,-90.625,0.7
-64.375,-90.375,0.73
-64.375,-90.125,0.775
-64.375,-89.875,0.813
-64.375,-89.625,0.86
-64.375,-89.375,0.9
-64.375,-89.125,0.935
-64.375,-88.875,0.965
-64.375,-88.625,0.992
-64.375,-88.375,1.015
-64.375,-88.125,1.034
-64.375,-87.875,1.049
-64.375,-87.625,1.05
-64.375,-87.375,1.049
-64.375,-87.125,1.048
-64.375,-86.875,1.039
-64.375,-86.625,1.028
-64.375,-86.375,1.014
-64.375,-86.125,1.003
-64.375,-85.875,0.982
-64.375,-85.625,0.963
-64.375,-85.375,0.935
-64.375,-85.125,0.903
-64.375,-84.875,0.858
-64.375,-84.625,0.822
-64.375,-84.375,0.797
-64.375,-84.125,0.767
-64.375,-83.875,0.717
-64.375,-83.625,0.697
-64.375,-83.375,0.656
-64.375,-83.125,0.612
-64.375,-82.875,0.575
-64.375,-82.625,0.525
-64.375,-82.375,0.493
-64.375,-82.125,0.453
-64.375,-81.875,0.417
-64.375,-81.625,0.389
-64.375,-81.375,0.366
-64.375,-81.125,0.345
-64.375,-80.875,0.324
-64.375,-80.625,0.315
-64.375,-80.375,0.313
-64.375,-80.125,0.306
-64.375,-79.875,0.304
-64.375,-79.625,0.304
-64.375,-79.375,0.296
-64.375,-79.125,0.287
-64.375,-78.875,0.291
-64.375,-78.625,0.292
-64.375,-78.375,0.302
-64.375,-78.125,0.3
-64.375,-77.875,0.278
-64.375,-77.625,0.247
-64.375,-77.375,0.229
-64.375,-77.125,0.213
-64.375,-76.875,0.181
-64.375,-76.625,0.144
-64.375,-76.375,0.11
-64.375,-76.125,0.083
-64.375,-75.875,0.043
-64.375,-75.625,-0.047
-64.375,-75.375,-0.066
-64.375,-75.125,-0.131
-64.375,-74.875,-0.192
-64.375,-74.625,-0.228
-64.375,-74.375,-0.259
-64.375,-74.125,-0.289
-64.375,-73.875,-0.316
-64.375,-73.625,-0.333
-64.375,-73.375,-0.34
-64.375,-73.125,-0.318
-64.375,-72.875,-0.296
-64.375,-72.625,-0.348
-64.375,-72.375,-0.35
-64.375,-72.125,-0.344
-64.375,-71.875,-0.346
-64.375,-71.625,-0.349
-64.375,-71.375,-0.335
-64.375,-71.125,-0.325
-64.375,-70.875,-0.318
-64.375,-70.625,-0.287
-64.375,-70.375,-0.297
-64.375,-70.125,-0.268
-64.375,-69.875,-0.254
-64.375,-69.625,-0.228
-64.375,-69.375,-0.215
-64.375,-69.125,-0.221
-64.375,-68.875,-0.224
-64.375,-68.625,-0.227
-64.375,-68.375,-0.221
-64.375,-68.125,-0.152
-64.375,-67.875,-0.183
-64.375,-67.625,-0.202
-64.375,-67.375,-0.211
-64.375,-67.125,-0.206
-64.375,-66.875,-0.208
-64.375,-66.625,-0.222
-64.375,-66.375,-0.235
-64.375,-66.125,-0.239
-64.375,-65.875,-0.249
-64.375,-65.625,-0.244
-64.375,-65.375,-0.253
-64.375,-65.125,-0.259
-64.375,-64.875,-0.246
-64.375,-64.625,-0.251
-64.375,-64.375,-0.253
-64.375,-64.125,-0.274
-64.375,-63.875,-0.262
-64.375,-63.125,-0.295
-64.375,-62.875,-0.19
-64.375,-62.125,-0.229
-64.375,-61.875,-0.276
-64.375,-61.625,-0.249
-64.375,-56.875,-1.167
-64.375,-56.625,-1.165
-64.375,-56.375,-1.117
-64.375,-56.125,-1.102
-64.375,-55.875,-1.115
-64.375,-55.625,-1.132
-64.375,-55.375,-1.172
-64.375,-55.125,-1.228
-64.375,-54.875,-1.265
-64.375,-54.625,-1.242
-64.375,-54.375,-1.18
-64.375,-54.125,-1.184
-64.375,-53.875,-1.27
-64.375,-53.625,-1.232
-64.375,-53.375,-1.309
-64.375,-53.125,-1.274
-64.375,-52.875,-1.218
-64.375,-52.625,-1.271
-64.375,-52.375,-1.215
-64.375,-52.125,-1.201
-64.375,-51.875,-1.24
-64.375,-51.625,-1.326
-64.375,-51.375,-1.324
-64.375,-51.125,-1.337
-64.375,-50.875,-1.319
-64.375,-50.625,-1.404
-64.375,-50.375,-1.398
-64.375,-50.125,-1.407
-64.375,-49.875,-1.417
-64.375,-49.625,-1.413
-64.375,-49.375,-1.409
-64.375,-49.125,-1.419
-64.375,-48.875,-1.413
-64.375,-48.625,-1.416
-64.375,-48.375,-1.411
-64.375,-48.125,-1.412
-64.375,-47.875,-1.409
-64.375,-47.625,-1.405
-64.375,-47.375,-1.412
-64.375,-47.125,-1.421
-64.375,-46.875,-1.428
-64.375,-46.625,-1.431
-64.375,-46.375,-1.43
-64.375,-46.125,-1.429
-64.375,-45.875,-1.421
-64.375,-45.625,-1.379
-64.375,-45.375,-1.386
-64.375,-45.125,-1.368
-64.375,-44.875,-1.352
-64.375,-44.625,-1.338
-64.375,-44.375,-1.313
-64.375,-44.125,-1.287
-64.375,-43.875,-1.299
-64.375,-43.625,-1.283
-64.375,-43.375,-1.276
-64.375,-43.125,-1.28
-64.375,-42.875,-1.257
-64.375,-42.625,-1.261
-64.375,-42.375,-1.267
-64.375,-42.125,-1.177
-64.375,-41.875,-1.249
-64.375,-41.625,-1.254
-64.375,-41.375,-1.265
-64.375,-41.125,-1.266
-64.375,-40.875,-1.264
-64.375,-40.625,-1.241
-64.375,-40.375,-1.262
-64.375,-40.125,-1.269
-64.375,-39.875,-1.247
-64.375,-39.625,-1.248
-64.375,-39.375,-1.246
-64.375,-39.125,-1.269
-64.375,-38.875,-1.259
-64.375,-38.625,-1.267
-64.375,-38.375,-1.267
-64.375,-38.125,-1.24
-64.375,-37.875,-1.264
-64.375,-37.625,-1.266
-64.375,-37.375,-1.261
-64.375,-37.125,-1.233
-64.375,-36.875,-1.236
-64.375,-36.625,-1.235
-64.375,-36.375,-1.222
-64.375,-36.125,-1.229
-64.375,-35.875,-1.256
-64.375,-35.625,-1.253
-64.375,-35.375,-1.263
-64.375,-35.125,-1.286
-64.375,-34.875,-1.277
-64.375,-34.625,-1.282
-64.375,-34.375,-1.287
-64.375,-34.125,-1.289
-64.375,-33.875,-1.277
-64.375,-33.625,-1.268
-64.375,-33.375,-1.284
-64.375,-33.125,-1.29
-64.375,-32.875,-1.304
-64.375,-32.625,-1.311
-64.375,-32.375,-1.325
-64.375,-32.125,-1.316
-64.375,-31.875,-1.319
-64.375,-31.625,-1.325
-64.375,-31.375,-1.331
-64.375,-31.125,-1.335
-64.375,-30.875,-1.34
-64.375,-30.625,-1.351
-64.375,-30.375,-1.357
-64.375,-30.125,-1.364
-64.375,-29.875,-1.369
-64.375,-29.625,-1.353
-64.375,-29.375,-1.357
-64.375,-29.125,-1.358
-64.375,-28.875,-1.363
-64.375,-28.625,-1.36
-64.375,-28.375,-1.36
-64.375,-28.125,-1.364
-64.375,-27.875,-1.359
-64.375,-27.625,-1.353
-64.375,-27.375,-1.36
-64.375,-27.125,-1.36
-64.375,-26.875,-1.352
-64.375,-26.625,-1.352
-64.375,-26.375,-1.352
-64.375,-26.125,-1.35
-64.375,-25.875,-1.341
-64.375,-25.625,-1.328
-64.375,-25.375,-1.31
-64.375,-25.125,-1.293
-64.375,-24.875,-1.281
-64.375,-24.625,-1.27
-64.375,-24.375,-1.254
-64.375,-24.125,-1.246
-64.375,-23.875,-1.228
-64.375,-23.625,-1.194
-64.375,-23.375,-1.21
-64.375,-23.125,-1.212
-64.375,-22.875,-1.213
-64.375,-22.625,-1.196
-64.375,-22.375,-1.202
-64.375,-22.125,-1.204
-64.375,-21.875,-1.201
-64.375,-21.625,-1.205
-64.375,-21.375,-1.11
-64.375,-21.125,-1.208
-64.375,-20.875,-1.213
-64.375,-20.625,-1.138
-64.375,-20.375,-1.249
-64.375,-20.125,-1.218
-64.375,-19.875,-1.271
-64.375,-19.625,-1.238
-64.375,-19.375,-1.29
-64.375,-19.125,-1.277
-64.375,-18.875,-1.302
-64.375,-18.625,-1.291
-64.375,-18.375,-1.266
-64.375,-18.125,-1.288
-64.375,-17.875,-1.301
-64.375,-17.625,-1.274
-64.375,-17.375,-1.298
-64.375,-17.125,-1.308
-64.375,-16.875,-1.302
-64.375,-16.625,-1.335
-64.375,-16.375,-1.325
-64.375,-16.125,-1.317
-64.375,-15.875,-1.323
-64.375,-15.625,-1.325
-64.375,-15.375,-1.322
-64.375,-15.125,-1.326
-64.375,-14.875,-1.319
-64.375,-14.625,-1.323
-64.375,-14.375,-1.32
-64.375,-14.125,-1.318
-64.375,-13.875,-1.316
-64.375,-13.625,-1.309
-64.375,-13.375,-1.321
-64.375,-13.125,-1.324
-64.375,-12.875,-1.322
-64.375,-12.625,-1.326
-64.375,-12.375,-1.334
-64.375,-12.125,-1.327
-64.375,-11.875,-1.32
-64.375,-11.625,-1.308
-64.375,-11.375,-1.325
-64.375,-11.125,-1.327
-64.375,-10.875,-1.323
-64.375,-10.625,-1.32
-64.375,-10.375,-1.319
-64.375,-10.125,-1.316
-64.375,-9.875,-1.31
-64.375,-9.625,-1.307
-64.375,-9.375,-1.303
-64.375,-9.125,-1.301
-64.375,-8.875,-1.297
-64.375,-8.625,-1.287
-64.375,-8.375,-1.275
-64.375,-8.125,-1.265
-64.375,-7.875,-1.247
-64.375,-7.625,-1.23
-64.375,-7.375,-1.209
-64.375,-7.125,-1.188
-64.375,-6.875,-1.171
-64.375,-6.625,-1.145
-64.375,-6.375,-1.124
-64.375,-6.125,-1.101
-64.375,-5.875,-1.086
-64.375,-5.625,-1.064
-64.375,-5.375,-1.056
-64.375,-5.125,-1.036
-64.375,-4.875,-1.023
-64.375,-4.625,-1.009
-64.375,-4.375,-1.013
-64.375,-4.125,-0.997
-64.375,-3.875,-0.984
-64.375,-3.625,-0.977
-64.375,-3.375,-0.971
-64.375,-3.125,-0.967
-64.375,-2.875,-0.961
-64.375,-2.625,-0.965
-64.375,-2.375,-0.958
-64.375,-2.125,-0.954
-64.375,-1.875,-0.953
-64.375,-1.625,-0.947
-64.375,-1.375,-0.946
-64.375,-1.125,-0.93
-64.375,-0.875,-0.932
-64.375,-0.625,-0.93
-64.375,-0.375,-0.928
-64.375,-0.125,-0.927
-64.375,0.125,-0.927
-64.375,0.375,-0.924
-64.375,0.625,-0.907
-64.375,0.875,-0.92
-64.375,1.125,-0.924
-64.375,1.375,-0.916
-64.375,1.625,-0.923
-64.375,1.875,-0.905
-64.375,2.125,-0.893
-64.375,2.375,-0.892
-64.375,2.625,-0.899
-64.375,2.875,-0.888
-64.375,3.125,-0.873
-64.375,3.375,-0.854
-64.375,3.625,-0.854
-64.375,3.875,-0.836
-64.375,4.125,-0.828
-64.375,4.375,-0.806
-64.375,4.625,-0.805
-64.375,4.875,-0.797
-64.375,5.125,-0.786
-64.375,5.375,-0.79
-64.375,5.625,-0.801
-64.375,5.875,-0.797
-64.375,6.125,-0.802
-64.375,6.375,-0.797
-64.375,6.625,-0.794
-64.375,6.875,-0.795
-64.375,7.125,-0.78
-64.375,7.375,-0.753
-64.375,7.625,-0.769
-64.375,7.875,-0.782
-64.375,8.125,-0.779
-64.375,8.375,-0.783
-64.375,8.625,-0.793
-64.375,8.875,-0.808
-64.375,9.125,-0.815
-64.375,9.375,-0.83
-64.375,9.625,-0.843
-64.375,9.875,-0.858
-64.375,10.125,-0.87
-64.375,10.375,-0.876
-64.375,10.625,-0.872
-64.375,10.875,-0.885
-64.375,11.125,-0.887
-64.375,11.375,-0.886
-64.375,11.625,-0.882
-64.375,11.875,-0.877
-64.375,12.125,-0.866
-64.375,12.375,-0.87
-64.375,12.625,-0.88
-64.375,12.875,-0.872
-64.375,13.125,-0.893
-64.375,13.375,-0.878
-64.375,13.625,-0.876
-64.375,13.875,-0.882
-64.375,14.125,-0.887
-64.375,14.375,-0.908
-64.375,14.625,-0.91
-64.375,14.875,-0.895
-64.375,15.125,-0.918
-64.375,15.375,-0.933
-64.375,15.625,-0.948
-64.375,15.875,-0.943
-64.375,16.125,-0.958
-64.375,16.375,-0.969
-64.375,16.625,-0.979
-64.375,16.875,-0.988
-64.375,17.125,-0.97
-64.375,17.375,-1.002
-64.375,17.625,-0.977
-64.375,17.875,-1.017
-64.375,18.125,-1.006
-64.375,18.375,-1.029
-64.375,18.625,-1.022
-64.375,18.875,-1.035
-64.375,19.125,-1.045
-64.375,19.375,-1.063
-64.375,19.625,-1.073
-64.375,19.875,-1.081
-64.375,20.125,-1.094
-64.375,20.375,-1.098
-64.375,20.625,-1.114
-64.375,20.875,-1.12
-64.375,21.125,-1.125
-64.375,21.375,-1.13
-64.375,21.625,-1.134
-64.375,21.875,-1.139
-64.375,22.125,-1.128
-64.375,22.375,-1.125
-64.375,22.625,-1.136
-64.375,22.875,-1.144
-64.375,23.125,-1.131
-64.375,23.375,-1.116
-64.375,23.625,-1.11
-64.375,23.875,-1.103
-64.375,24.125,-1.095
-64.375,24.375,-1.099
-64.375,24.625,-1.067
-64.375,24.875,-1.051
-64.375,25.125,-1.031
-64.375,25.375,-1.032
-64.375,25.625,-1.04
-64.375,25.875,-0.979
-64.375,26.125,-1.004
-64.375,26.375,-0.994
-64.375,26.625,-0.989
-64.375,26.875,-0.985
-64.375,27.125,-0.977
-64.375,27.375,-0.978
-64.375,27.625,-0.945
-64.375,27.875,-0.934
-64.375,28.125,-0.955
-64.375,28.375,-0.93
-64.375,28.625,-0.96
-64.375,28.875,-0.977
-64.375,29.125,-0.943
-64.375,29.375,-1.003
-64.375,29.625,-1.037
-64.375,29.875,-1.06
-64.375,30.125,-1.097
-64.375,30.375,-1.118
-64.375,30.625,-1.134
-64.375,30.875,-1.145
-64.375,31.125,-1.147
-64.375,31.375,-1.147
-64.375,31.625,-1.149
-64.375,31.875,-1.148
-64.375,32.125,-1.144
-64.375,32.375,-1.142
-64.375,32.625,-1.139
-64.375,32.875,-1.138
-64.375,33.125,-1.134
-64.375,33.375,-1.129
-64.375,33.625,-1.122
-64.375,33.875,-1.112
-64.375,34.125,-1.101
-64.375,34.375,-1.092
-64.375,34.625,-1.082
-64.375,34.875,-1.059
-64.375,35.125,-1.06
-64.375,35.375,-1.05
-64.375,35.625,-1.037
-64.375,35.875,-1.025
-64.375,36.125,-1.013
-64.375,36.375,-1.009
-64.375,36.625,-1
-64.375,36.875,-0.99
-64.375,37.125,-0.987
-64.375,37.375,-0.987
-64.375,37.625,-0.984
-64.375,37.875,-0.979
-64.375,38.125,-0.974
-64.375,38.375,-0.971
-64.375,38.625,-0.967
-64.375,38.875,-0.963
-64.375,39.125,-0.926
-64.375,39.375,-0.916
-64.375,39.625,-0.907
-64.375,39.875,-0.895
-64.375,40.125,-0.885
-64.375,40.375,-0.882
-64.375,40.625,-0.868
-64.375,40.875,-0.855
-64.375,41.125,-0.856
-64.375,41.375,-0.823
-64.375,41.625,-0.811
-64.375,41.875,-0.788
-64.375,42.125,-0.761
-64.375,42.375,-0.722
-64.375,42.625,-0.712
-64.375,42.875,-0.671
-64.375,43.125,-0.659
-64.375,43.375,-0.638
-64.375,43.625,-0.636
-64.375,43.875,-0.606
-64.375,44.125,-0.636
-64.375,44.375,-0.635
-64.375,44.625,-0.705
-64.375,44.875,-0.703
-64.375,45.125,-0.829
