# Western Equatorial Pacific Sea Surface and Subsurface Temperature and Mg/Ca Data over the last 4 million years
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/26670
#      Description: NOAA Landing Page
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/ford2019/ford2019-odp806.txt
#      Description: NOAA location of the template
#
# Data_Type: Paleoceanography
#
# Dataset_DOI:
#
# Parameter_Keywords: trace metals in carbonates, reconstruction
#---------------------------------------
# Contribution_Date
#    Date: 2019-04-29
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2019-04-29
#---------------------------------------
# Title
#    Study_Name: Western Equatorial Pacific Sea Surface and Subsurface Temperature and Mg/Ca Data over the last 4 million years
#---------------------------------------
# Investigators
#      Investigators: Ford, Heather L.; Ravelo, Ana Christina
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: Provided Keywords: T. sacculifer, G. tumida, sea surface temperature, subsurface temperature
#
#---------------------------------------
# Publication
# Authors: Ford, Heather L. and Ravelo, A. Christina
# Published_Date_or_Year: 2019
# Published_Title: Estimates of Pliocene Tropical Pacific Temperature Sensitivity to Radiative Greenhouse Gas Forcing
# Journal_Name: Paleoceanography and Paleoclimatology
# Volume: 34
# Edition: 
# Issue: 
# Pages: 2-15
# Report_Number: 
# DOI: 10.1029/2018PA003461
# Online_Resource: 
# Full_Citation: 
# Abstract: The Western Equatorial Pacific (WEP) warm pool, with surface temperatures >28 °C and a deep thermocline, is an important source of latent and sensible heat for the global climate system. Because the tropics are not sensitive to ice‐albedo feedbacks, the WEP's response to radiative forcing can be used to constrain a minimum estimate of Earth system sensitivity. Climate modeling of pCO2-radiative warming projections shows little change in WEP variability; here we use temperature distributions of individual surface and subsurface dwelling fossil foraminifera to evaluate past variability and possible radiative and dynamic climate forcing over the Plio-Pleistocene. We investigate WEP warm pool variability within paired glacial-interglacial (G-IG) intervals for four times: the Holocene-Last Glacial Maximum, ~2, ~3, and ~4 Ma. Our results show that these surface and subsurface temperature distributions are similar for all G-IG pairs, indicating no change in variability, even as pCO2-radiative forcing and other boundary conditions changed on G-IG timescales. Plio-Pleistocene sea surface temperature (SST) distributions are similar to those from the Holocene, indicating WEP SSTs respond to pCO2-radiative forcing and associated feedbacks. In contrast, Plio-Pleistocene subsurface temperature distributions suggest subsurface temperatures respond to changes in thermocline temperature and depth. We estimate tropical temperature sensitivity for the mid-Pliocene (~3 Ma) using our individual foraminifera SST data set and a previously published high-resolution boron isotope-based pCO2 reconstruction. We find tropical temperature sensitivity was equal to, or less than, that of the Late Pleistocene.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: NSF
#    Grant: OCE-1204254, OCE-0652315
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: NERC
#    Grant: NE/N015045/1
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Achievement Rewards for College Scientists Foundation
#    Grant: 
#---------------------------------------
# Site_Information
# Site_Name: ODP 806
# Location: Western Pacific Ocean
# Country: 
# Northernmost_Latitude: 0.318333
# Southernmost_Latitude: 0.318333
# Easternmost_Longitude: 159.361667
# Westernmost_Longitude: 159.361667
# Elevation: -2520
#---------------------------------------
# Data_Collection
#   Collection_Name: ODP806 Mg/Ca SST Ford2019
#   First_Year: 3971000
#   Last_Year: 3000
#   Time_Unit: cal yr BP
#   Core_Length: 
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## Age	age,,,million year,,paleoceanography,,,N,
## Time_Slice	notes,,,,,paleoceanography,,,C,time slice
## Species	notes,,,,,paleoceanography,,,C,Species used: Trilobatus sacculifer without sac or Globorotalia tumida
## Sample_Num	sample identification,,,,,paleoceanography,,,N,
## Mg_Ca	magnesium/calcium,,,millimole per mole,,paleoceanography,,mass spectrometry,N,
## Mg_Ca_1std	magnesium/calcium,,one standard deviation,millimole per mole,,paleoceanography,,,N,
## Mg/Ca_dissolution_adj	magnesium/calcium,,,millimole per mole,,paleoceanography,corrected,,N,Mg/Ca dissolution adjusted; Regenberg et al., 2006
## SST	sea surface temperature,magnesium/calcium,,degree Celsius,,paleoceanography; climate reconstructions,,,N,Anand et al., 2003 
## Sub_T	sea water temperature,magnesium/calcium,,degree Celsius,,paleoceanography; climate reconstructions,,,N,Subsurface temperature; Mohtani et al., 2011
## Mg/Ca_seawater_adj	magnesium/calcium,sea water,,millimole per mole,,paleoceanography; climate reconstructions,corrected,,N,adjusted for Mg/Ca of seawater; Evans et al., 2016
## SST_Mgsw_adj	sea surface temperature,magnesium/calcium,,degree Celsius,,paleoceanography; climate reconstructions,corrected,,N,adjusted for Mg/Ca of seawater; Anand et al., 2003
## Sub_T_Mgsw_adj	sea water temperature,magnesium/calcium,,degree Celsius,,paleoceanography; climate reconstructions,corrected,,N,Subsurface temperature; adjusted for Mg/Ca of seawater; Mohtani et al., 2011
## Sample_Info	notes,,,,,paleoceanography,,,N,Sampling Information
#------------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NA
Age	Time_Slice	Species	Sample_Num	Mg_Ca	Mg_Ca_1std	Mg/Ca_dissolution_adj	SST	Sub_T	Mg/Ca_seawater_adj	SST_Mgsw_adj	Sub_T_Mgsw_adj	Sample_Info	
1.917	2Ma Glacial	T. sacculifer	8	3.473	0.03	4.30	26.9	NA	3.83	24.1	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	1	3.573	0.06	4.40	27.1	NA	3.94	24.4	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	2	3.731	0.20	4.50	27.5	NA	4.11	24.9	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	12	3.745	0.09	4.50	27.5	NA	4.13	24.9	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	33	3.762	0.12	4.50	27.6	NA	4.15	25.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	17	3.782	0.15	4.60	27.6	NA	4.17	25.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	10	3.839	0.10	4.60	27.8	NA	4.23	25.2	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	28	4.034	0.06	4.80	28.2	NA	4.45	25.8	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	46	2.062	0.01	2.80	22.4	NA	2.27	18.1	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	83	2.229	0.07	3.00	23.0	NA	2.46	19.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	69	2.347	0.07	3.10	23.4	NA	2.59	19.5	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	71	2.457	0.04	3.20	23.8	NA	2.71	20.1	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	80	2.520	0.03	3.30	24.0	NA	2.78	20.4	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	68	2.591	0.16	3.40	24.3	NA	2.86	20.7	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	64	2.630	0.02	3.40	24.4	NA	2.90	20.9	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	49	2.647	0.09	3.40	24.5	NA	2.92	20.9	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	84	2.694	0.02	3.50	24.6	NA	2.97	21.1	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	53	2.699	0.05	3.50	24.6	NA	2.98	21.2	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	82	2.704	0.09	3.50	24.6	NA	2.98	21.2	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	73	2.751	0.07	3.50	24.8	NA	3.03	21.4	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	61	2.759	0.04	3.50	24.8	NA	3.04	21.4	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	74	2.766	0.08	3.60	24.8	NA	3.05	21.4	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	59	2.891	0.06	3.70	25.2	NA	3.19	21.9	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	52	2.895	0.03	3.70	25.2	NA	3.19	22.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	47	2.899	0.03	3.70	25.2	NA	3.20	22.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	55	2.984	0.08	3.80	25.5	NA	3.29	22.3	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	57	2.992	0.04	3.80	25.5	NA	3.30	22.3	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	77	3.002	0.01	3.80	25.6	NA	3.31	22.4	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	62	3.004	0.05	3.80	25.6	NA	3.31	22.4	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	51	3.009	0.17	3.80	25.6	NA	3.32	22.4	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	65	3.030	0.05	3.80	25.6	NA	3.34	22.5	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	70	3.061	0.02	3.80	25.7	NA	3.37	22.6	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	58	3.117	0.17	3.90	25.9	NA	3.44	22.8	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	79	3.141	0.06	3.90	26.0	NA	3.46	22.9	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	72	3.149	0.05	3.90	26.0	NA	3.47	22.9	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	54	3.173	0.07	4.00	26.0	NA	3.50	23.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	66	3.178	0.13	4.00	26.1	NA	3.50	23.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	81	3.186	0.04	4.00	26.1	NA	3.51	23.1	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	50	3.295	0.16	4.10	26.4	NA	3.63	23.5	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	44	3.386	0.14	4.20	26.6	NA	3.73	23.8	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	48	3.452	0.04	4.20	26.8	NA	3.81	24.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	63	3.514	0.07	4.30	27.0	NA	3.87	24.2	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	45	3.540	0.03	4.30	27.0	NA	3.90	24.3	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	78	3.555	0.13	4.30	27.1	NA	3.92	24.3	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	67	3.564	0.11	4.30	27.1	NA	3.93	24.4	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	60	3.586	0.02	4.40	27.1	NA	3.95	24.4	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	56	3.680	0.09	4.50	27.4	NA	4.06	24.7	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	76	3.767	0.11	4.60	27.6	NA	4.15	25.0	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	43	3.798	0.07	4.60	27.7	NA	4.19	25.1	NA	806B 5H4 15-19cm	
1.917	2Ma Glacial	T. sacculifer	75	4.471	0.10	5.30	29.2	NA	4.93	27.0	NA	806B 5H4 15-19cm	
3.076	3Ma Interglacial	T. sacculifer	66	2.170	0.04	3.00	22.8	NA	2.39	20.1	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	71	2.390	0.08	3.20	23.6	NA	2.64	21.3	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	52	2.810	0.03	3.60	25.0	NA	3.10	23.3	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	31	2.870	0.05	3.70	25.2	NA	3.16	23.5	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	69	2.880	0.08	3.70	25.2	NA	3.18	23.6	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	76	2.890	0.11	3.70	25.2	NA	3.19	23.6	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	26	2.940	0.04	3.70	25.4	NA	3.24	23.8	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	14	2.960	0.03	3.70	25.4	NA	3.26	23.9	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	4	3.000	0.02	3.80	25.6	NA	3.31	24.1	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	43	3.010	0.03	3.80	25.6	NA	3.32	24.1	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	17	3.020	0.10	3.80	25.6	NA	3.33	24.2	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	29	3.050	0.24	3.80	25.7	NA	3.36	24.3	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	32	3.070	0.04	3.90	25.8	NA	3.38	24.4	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	80	3.080	0.10	3.90	25.8	NA	3.40	24.4	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	18	3.090	0.16	3.90	25.8	NA	3.41	24.4	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	70	3.090	0.06	3.90	25.8	NA	3.41	24.4	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	7	3.100	0.07	3.90	25.8	NA	3.42	24.5	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	42	3.160	0.05	3.90	26.0	NA	3.48	24.7	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	20	3.170	0.06	4.00	26.0	NA	3.50	24.8	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	58	3.170	0.05	4.00	26.0	NA	3.50	24.8	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	57	3.230	0.11	4.00	26.2	NA	3.56	25.0	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	55	3.270	0.09	4.10	26.3	NA	3.61	25.1	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	73	3.280	0.13	4.10	26.3	NA	3.62	25.2	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	35	3.280	0.07	4.10	26.3	NA	3.62	25.2	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	15	3.280	0.18	4.10	26.3	NA	3.62	25.2	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	54	3.280	0.07	4.10	26.3	NA	3.62	25.2	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	53	3.300	0.06	4.10	26.4	NA	3.64	25.3	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	41	3.310	0.09	4.10	26.4	NA	3.65	25.3	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	60	3.330	0.05	4.10	26.5	NA	3.67	25.4	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	9	3.390	0.13	4.20	26.6	NA	3.74	25.6	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	45	3.390	0.18	4.20	26.6	NA	3.74	25.6	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	83	3.410	0.08	4.20	26.7	NA	3.76	25.7	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	21	3.410	0.12	4.20	26.7	NA	3.76	25.7	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	67	3.440	0.22	4.20	26.8	NA	3.79	25.8	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	28	3.470	0.09	4.30	26.9	NA	3.83	25.9	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	11	3.480	0.08	4.30	26.9	NA	3.84	25.9	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	23	3.480	0.18	4.30	26.9	NA	3.84	25.9	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	64	3.490	0.13	4.30	26.9	NA	3.85	25.9	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	39	3.490	0.04	4.30	26.9	NA	3.85	25.9	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	3	3.530	0.11	4.30	27.0	NA	3.89	26.1	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	27	3.530	0.15	4.30	27.0	NA	3.89	26.1	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	6	3.530	0.04	4.30	27.0	NA	3.89	26.1	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	79	3.560	0.05	4.40	27.1	NA	3.93	26.2	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	47	3.570	0.09	4.40	27.1	NA	3.94	26.2	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	61	3.580	0.05	4.40	27.1	NA	3.95	26.3	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	49	3.610	0.06	4.40	27.2	NA	3.98	26.4	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	10	3.620	0.15	4.40	27.2	NA	3.99	26.4	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	50	3.620	0.06	4.40	27.2	NA	3.99	26.4	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	8	3.650	0.06	4.40	27.3	NA	4.02	26.5	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	13	3.660	0.06	4.40	27.3	NA	4.04	26.5	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	33	3.660	0.20	4.40	27.3	NA	4.04	26.5	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	75	3.730	0.03	4.50	27.5	NA	4.11	26.8	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	19	3.740	0.04	4.50	27.5	NA	4.12	26.8	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	40	3.750	0.11	4.50	27.6	NA	4.13	26.8	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	46	3.780	0.13	4.60	27.6	NA	4.17	26.9	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	1	3.790	0.12	4.60	27.7	NA	4.18	27.0	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	77	3.800	0.28	4.60	27.7	NA	4.19	27.0	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	25	3.840	0.19	4.60	27.8	NA	4.23	27.1	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	38	3.870	0.06	4.70	27.9	NA	4.27	27.2	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	24	3.940	0.04	4.70	28.0	NA	4.34	27.4	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	48	3.980	0.11	4.80	28.1	NA	4.39	27.6	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	81	4.000	0.05	4.80	28.2	NA	4.41	27.6	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	12	4.020	0.15	4.80	28.2	NA	4.43	27.7	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	51	4.020	0.08	4.80	28.2	NA	4.43	27.7	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	74	4.020	0.08	4.80	28.2	NA	4.43	27.7	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	30	4.030	0.09	4.80	28.2	NA	4.44	27.7	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	34	4.050	0.15	4.80	28.3	NA	4.47	27.8	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	2	4.050	0.17	4.80	28.3	NA	4.47	27.8	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	59	4.060	0.17	4.80	28.3	NA	4.48	27.8	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	56	4.100	0.16	4.90	28.4	NA	4.52	27.9	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	68	4.100	0.10	4.90	28.4	NA	4.52	27.9	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	78	4.100	0.07	4.90	28.4	NA	4.52	27.9	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	44	4.170	0.10	5.00	28.5	NA	4.60	28.1	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	65	4.180	0.13	5.00	28.6	NA	4.61	28.2	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	72	4.210	0.04	5.00	28.6	NA	4.64	28.3	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	63	4.230	0.08	5.00	28.7	NA	4.66	28.3	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	62	4.280	0.24	5.10	28.8	NA	4.72	28.5	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	84	4.340	0.12	5.10	28.9	NA	4.79	28.6	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	36	4.420	0.03	5.20	29.1	NA	4.87	28.9	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	16	4.560	0.13	5.30	29.4	NA	5.03	29.2	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	37	4.800	0.08	5.60	29.9	NA	5.29	29.9	NA	806B 8H5 112-114cm	
3.076	3Ma Interglacial	T. sacculifer	5	5.200	0.18	6.00	30.6	NA	5.73	30.9	NA	806B 8H5 112-114cm	
3.021	3Ma Glacial	T. sacculifer	1	2.970	0.06	3.80	25.5	NA	3.27	24.0	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	2	3.230	0.07	4.00	26.2	NA	3.56	25.0	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	3	2.810	0.05	3.60	25.0	NA	3.10	23.3	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	4	2.810	0.05	3.60	25.0	NA	3.10	23.3	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	5	3.240	0.04	4.00	26.2	NA	3.57	25.0	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	6	3.960	0.07	4.70	28.1	NA	4.37	27.5	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	7	2.696	0.01	3.50	24.6	NA	2.97	22.8	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	8	3.130	0.05	3.90	25.9	NA	3.45	24.6	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	9	4.187	0.22	5.00	28.6	NA	4.62	28.2	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	10	3.480	0.08	4.30	26.9	NA	3.84	25.9	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	11	3.094	0.05	3.90	25.8	NA	3.41	24.5	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	12	2.766	0.02	3.60	24.8	NA	3.05	23.1	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	13	2.967	0.12	3.80	25.5	NA	3.27	23.9	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	14	3.003	0.11	3.80	25.6	NA	3.31	24.1	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	15	3.641	0.09	4.40	27.3	NA	4.01	26.5	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	16	2.829	0.04	3.60	25.0	NA	3.12	23.4	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	17	3.104	0.17	3.90	25.9	NA	3.42	24.5	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	18	2.301	0.04	3.10	23.3	NA	2.54	20.8	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	19	2.639	0.03	3.40	24.4	NA	2.91	22.5	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	20	4.290	0.09	5.10	28.8	NA	4.73	28.5	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	21	3.651	0.13	4.40	27.3	NA	4.03	26.5	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	22	2.923	0.13	3.70	25.3	NA	3.22	23.8	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	23	3.151	0.07	3.90	26.0	NA	3.47	24.7	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	24	3.630	0.06	4.40	27.3	NA	4.00	26.4	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	25	2.887	0.13	3.70	25.2	NA	3.18	23.6	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	26	2.927	0.05	3.70	25.3	NA	3.23	23.8	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	27	3.516	0.07	4.30	27.0	NA	3.88	26.0	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	28	2.827	0.04	3.60	25.0	NA	3.12	23.4	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	29	2.584	0.04	3.40	24.3	NA	2.85	22.2	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	30	3.135	0.04	3.90	25.9	NA	3.46	24.6	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	32	3.763	0.28	4.50	27.6	NA	4.15	26.9	NA	806B 8H4 92-94cm	
3.021	3Ma Glacial	T. sacculifer	33	4.094	0.15	4.90	28.4	NA	4.51	27.9	NA	806B 8H4 92-94cm	
